1.018788992000000000e+09
1.022808512000000000e+09
1.029409472000000000e+09
1.042080064000000000e+09
1.051914560000000000e+09
1.001607424000000000e+09
1.022297920000000000e+09
9.965363200000000000e+08
1.005993024000000000e+09
8.886314880000000000e+08
8.402515840000000000e+08
8.187826560000000000e+08
7.406075520000000000e+08
7.320563840000000000e+08
6.673338880000000000e+08
6.293040640000000000e+08
5.985813120000000000e+08
5.452229120000000000e+08
5.058025920000000000e+08
4.871915200000000000e+08
4.546413120000000000e+08
3.987967040000000000e+08
3.545003200000000000e+08
3.442062400000000000e+08
3.146173120000000000e+08
2.840719040000000000e+08
2.516970080000000000e+08
2.378455040000000000e+08
2.080221920000000000e+08
1.820880800000000000e+08
1.693928800000000000e+08
1.462772480000000000e+08
1.299782400000000000e+08
1.070819120000000000e+08
9.331080800000000000e+07
8.321696800000000000e+07
6.896846400000000000e+07
5.594052000000000000e+07
4.755928000000000000e+07
3.701439200000000000e+07
3.220650000000000000e+07
2.794620200000000000e+07
2.234780400000000000e+07
2.040222400000000000e+07
1.728294000000000000e+07
1.762745600000000000e+07
1.876994400000000000e+07
2.050994200000000000e+07
2.130942000000000000e+07
2.223809200000000000e+07
2.181140400000000000e+07
2.234919600000000000e+07
2.325990000000000000e+07
2.277422600000000000e+07
2.131909800000000000e+07
2.126571200000000000e+07
1.989278200000000000e+07
1.909185200000000000e+07
1.758765000000000000e+07
1.980880200000000000e+07
1.730782400000000000e+07
1.767122200000000000e+07
1.762221200000000000e+07
1.738111400000000000e+07
1.758247600000000000e+07
1.821562400000000000e+07
1.713718200000000000e+07
1.772113800000000000e+07
1.701629000000000000e+07
1.733776800000000000e+07
1.675088400000000000e+07
1.787281200000000000e+07
1.684684400000000000e+07
1.743116800000000000e+07
1.686225800000000000e+07
1.768543800000000000e+07
1.708456000000000000e+07
1.667857900000000000e+07
1.545710300000000000e+07
1.596406700000000000e+07
1.562647800000000000e+07
1.712998400000000000e+07
1.620971700000000000e+07
1.822727200000000000e+07
1.528790700000000000e+07
1.646691000000000000e+07
1.533242200000000000e+07
1.565242700000000000e+07
1.607969300000000000e+07
1.465680200000000000e+07
1.692187600000000000e+07
1.598833800000000000e+07
1.470439800000000000e+07
1.411299100000000000e+07
1.450139500000000000e+07
1.434247200000000000e+07
1.431605700000000000e+07
